"","metodologia","mse","accuracy","n","seed"
"1","Lasso",3.64120863929218,0.9,1226,1
"2","Ada Lasso",3.63102027247413,0.9,1415,1
"3","Local prior",3.64348943910379,0.96,2628,1
"4","Non local",3.8165969984345,0.94,3680,1
"5","Lasso mod 10000",3.61836773964702,0.82,1022,1
"6","Lasso mod 200",3.61836773964702,0.82,1022,1
"7","Lasso mod 100",4.08424719948159,0.9,6133,1
"8","Lasso mod 50",3.6339844868781,0.8,876,1
"9","Naive",3.86124819274049,0.1,200,1
"10","Oracle",3.56318092445536,1,1672,1
"11","Lasso",18.3716910661581,0.88,2044,2
"12","Ada Lasso",18.2848889367292,0.92,2628,2
"13","Local prior",18.7715483248821,0.9,3066,2
"14","Non local",18.7343555692762,0.94,9200,2
"15","Lasso mod 10000",18.4018898805057,0.84,1672,2
"16","Lasso mod 200",18.2912430963363,0.92,3680,2
"17","Lasso mod 100",18.2912430963363,0.92,3680,2
"18","Lasso mod 50",18.2912430963363,0.92,3680,2
"19","Naive",21.8376469083354,0.1,200,2
"20","Oracle",17.500365407544,1,2628,2
"21","Lasso",10.1220121462915,0.68,613,3
"22","Ada Lasso",9.90641859819395,0.82,1415,3
"23","Local prior",9.93040321664425,0.86,3680,3
"24","Non local",9.88993855131952,0.92,18400,3
"25","Lasso mod 10000",9.83186130067206,0.84,2044,3
"26","Lasso mod 200",9.7972918395514,0.86,2628,3
"27","Lasso mod 100",9.7972918395514,0.86,2628,3
"28","Lasso mod 50",9.83186130067206,0.84,2044,3
"29","Naive",10.9855916799896,0.1,200,3
"30","Oracle",9.68514871179522,1,2044,3
"31","Lasso",8.46926448426318,0.68,484,4
"32","Ada Lasso",8.15338816842942,0.88,920,4
"33","Local prior",8.09041821390674,0.94,2300,4
"34","Non local",8.34662481527821,0.96,3066,4
"35","Lasso mod 10000",8.27853080281307,0.78,766,4
"36","Lasso mod 200",8.17671581150989,0.8,836,4
"37","Lasso mod 100",8.42454263832507,0.9,2044,4
"38","Lasso mod 50",8.27853080281307,0.78,766,4
"39","Naive",9.50596564561445,0.1,200,4
"40","Oracle",7.98447368687028,1,1840,4
"41","Lasso",18.2906804454756,0.9,2628,5
"42","Ada Lasso",18.2557245158126,0.92,3680,5
"43","Local prior",18.2944735523505,0.94,6133,5
"44","Non local",19.3655956468668,0.9,6133,5
"45","Lasso mod 10000",18.2593897164965,0.96,4600,5
"46","Lasso mod 200",18.2593897164965,0.96,4600,5
"47","Lasso mod 100",18.2593897164965,0.96,4600,5
"48","Lasso mod 50",18.2593897164965,0.96,4600,5
"49","Naive",19.5640192718131,0.1,200,5
"50","Oracle",18.1127865628278,1,1840,5
"51","Lasso",24.1267295942905,0.84,836,6
"52","Ada Lasso",23.9541884417228,0.94,1533,6
"53","Local prior",23.9541884417228,0.94,1533,6
"54","Non local",24.6100374508149,0.98,2300,6
"55","Lasso mod 10000",23.9949496152992,0.8,876,6
"56","Lasso mod 200",23.9807060018813,0.82,1022,6
"57","Lasso mod 100",23.9807060018813,0.82,1022,6
"58","Lasso mod 50",23.9949496152992,0.8,876,6
"59","Naive",26.6939292406173,0.1,200,6
"60","Oracle",23.7012617807067,1,2044,6
"61","Lasso",17.575337566242,0.92,2300,7
"62","Ada Lasso",17.4943059018883,0.94,2628,7
"63","Local prior",17.4943059018883,0.94,2628,7
"64","Non local",18.9429238532566,0.94,4600,7
"65","Lasso mod 10000",17.5998666110074,0.84,1415,7
"66","Lasso mod 200",17.6419047929261,0.86,1672,7
"67","Lasso mod 100",17.6419047929261,0.86,1672,7
"68","Lasso mod 50",17.7634932597127,0.78,1022,7
"69","Naive",21.3229637555913,0.1,200,7
"70","Oracle",17.5646258797891,1,1840,7
"71","Lasso",7.47728955727915,0.72,541,8
"72","Ada Lasso",7.63260391092638,0.94,6133,8
"73","Local prior",7.62768777295798,0.9,3066,8
"74","Non local",7.63260391092638,0.94,6133,8
"75","Lasso mod 10000",7.44508975104216,0.74,707,8
"76","Lasso mod 200",7.2829419060672,0.9,1672,8
"77","Lasso mod 100",8.33823537698249,0.92,18400,8
"78","Lasso mod 50",7.47163393259453,0.72,657,8
"79","Naive",8.56575238902625,0.1,200,8
"80","Oracle",7.09855972309541,1,2044,8
"81","Lasso",9.2217996070693,0.86,1082,9
"82","Ada Lasso",9.17275004903423,0.94,1533,9
"83","Local prior",9.17204032323493,0.96,2044,9
"84","Non local",9.17204032323493,0.96,2044,9
"85","Lasso mod 10000",9.35844664928272,0.72,766,9
"86","Lasso mod 200",9.373220820678,0.76,836,9
"87","Lasso mod 100",9.59841901892786,0.96,4600,9
"88","Lasso mod 50",9.35844664928272,0.72,766,9
"89","Naive",10.4657971260154,0.1,200,9
"90","Oracle",9.15789963428614,1,2300,9
"91","Lasso",4.74760854505795,0.86,1672,10
"92","Ada Lasso",4.78245036025027,0.92,18400,10
"93","Local prior",4.78245036025027,0.92,18400,10
"94","Non local",4.78245036025027,0.92,18400,10
"95","Lasso mod 10000",4.75239372459436,0.88,3680,10
"96","Lasso mod 200",4.74883927606417,0.9,4600,10
"97","Lasso mod 100",4.78245036025027,0.92,18400,10
"98","Lasso mod 50",4.75239372459436,0.88,3680,10
"99","Naive",5.66554353850894,0.1,200,10
"100","Oracle",4.61817298961026,1,2044,10
"101","Lasso",22.0338626634246,0.74,707,11
"102","Ada Lasso",22.8233303703131,0.92,2628,11
"103","Local prior",22.8372800902617,0.94,4600,11
"104","Non local",22.8372800902617,0.94,4600,11
"105","Lasso mod 10000",22.0003824910637,0.82,1314,11
"106","Lasso mod 200",22.0003824910637,0.82,1314,11
"107","Lasso mod 100",22.0003824910637,0.82,1314,11
"108","Lasso mod 50",22.033692553013,0.76,1022,11
"109","Naive",25.6622053936868,0.1,200,11
"110","Oracle",21.4651155610894,1,2628,11
"111","Lasso",4.27397524182582,0.8,766,12
"112","Ada Lasso",4.42559083294892,0.9,1672,12
"113","Local prior",4.43030901308239,0.9,1672,12
"114","Non local",4.80466543600287,0.92,18400,12
"115","Lasso mod 10000",4.45221133768887,0.84,2044,12
"116","Lasso mod 200",4.50211100583167,0.92,3680,12
"117","Lasso mod 100",4.50211100583167,0.92,3680,12
"118","Lasso mod 50",4.40423267832665,0.56,460,12
"119","Naive",4.75979013713919,0.1,200,12
"120","Oracle",4.2140066239583,1,2300,12
"121","Lasso",1.97780854987492,0.92,1082,13
"122","Ada Lasso",2.0026992705117,0.96,1533,13
"123","Local prior",2.00175458756226,0.98,2044,13
"124","Non local",2.00175458756226,0.98,2044,13
"125","Lasso mod 10000",1.98409108872496,0.78,766,13
"126","Lasso mod 200",1.98321572320267,0.86,920,13
"127","Lasso mod 100",1.98652363842278,0.9,1082,13
"128","Lasso mod 50",2.01451168161767,0.72,613,13
"129","Naive",2.2686693114325,0.1,200,13
"130","Oracle",1.98678912443668,1,1840,13
"131","Lasso",16.6295114291935,0.68,511,14
"132","Ada Lasso",16.618570671409,0.86,1150,14
"133","Local prior",16.5713056497917,0.9,1672,14
"134","Non local",16.9941067101722,0.96,3066,14
"135","Lasso mod 10000",16.1265130142348,0.78,920,14
"136","Lasso mod 200",16.1265130142348,0.78,920,14
"137","Lasso mod 100",16.1265130142348,0.78,920,14
"138","Lasso mod 50",16.45231960594,0.72,634,14
"139","Naive",18.4496501899817,0.1,200,14
"140","Oracle",15.9935330405566,1,2300,14
"141","Lasso",27.1914232980882,0.84,1840,15
"142","Ada Lasso",27.0437323573153,0.94,9200,15
"143","Local prior",27.0437323573153,0.94,9200,15
"144","Non local",27.0437323573153,0.94,9200,15
"145","Lasso mod 10000",27.180300858544,0.86,2300,15
"146","Lasso mod 200",27.180300858544,0.86,2300,15
"147","Lasso mod 100",27.180300858544,0.86,2300,15
"148","Lasso mod 50",27.180300858544,0.86,2300,15
"149","Naive",31.6650911025259,0.1,200,15
"150","Oracle",27.1148605033119,1,2628,15
"151","Lasso",16.62894572768,0.78,707,16
"152","Ada Lasso",16.3515597569966,0.94,1840,16
"153","Local prior",16.2725270256358,0.98,2300,16
"154","Non local",16.2725270256358,0.98,2300,16
"155","Lasso mod 10000",16.7307780010889,0.66,575,16
"156","Lasso mod 200",16.609349438332,0.68,634,16
"157","Lasso mod 100",17.2571874714643,0.8,1226,16
"158","Lasso mod 50",16.609349438332,0.68,634,16
"159","Naive",18.5437099400513,0.1,200,16
"160","Oracle",16.335240228803,1,1672,16
"161","Lasso",1.38192874088878,0.88,2044,17
"162","Ada Lasso",1.38193950232049,0.9,2300,17
"163","Local prior",1.38193950232049,0.9,2300,17
"164","Non local",1.38621434174083,0.94,3680,17
"165","Lasso mod 10000",1.38243106201401,0.8,1314,17
"166","Lasso mod 200",1.38243106201401,0.8,1314,17
"167","Lasso mod 100",1.6016951851577,0.9,6133,17
"168","Lasso mod 50",1.38243106201401,0.8,1314,17
"169","Naive",1.53423732507791,0.1,200,17
"170","Oracle",1.33869144830075,1,1672,17
"171","Lasso",7.59468385400905,0.88,1314,18
"172","Ada Lasso",7.89200647603786,0.94,6133,18
"173","Local prior",7.89200647603786,0.94,6133,18
"174","Non local",7.89200647603786,0.94,6133,18
"175","Lasso mod 10000",7.8043815886886,0.84,1672,18
"176","Lasso mod 200",7.78251856431509,0.88,2300,18
"177","Lasso mod 100",7.78251856431509,0.88,2300,18
"178","Lasso mod 50",7.8043815886886,0.84,1672,18
"179","Naive",9.33229092434495,0.1,200,18
"180","Oracle",7.56728826361506,1,2300,18
"181","Lasso",15.9381423257489,0.76,613,19
"182","Ada Lasso",17.086987648077,0.92,18400,19
"183","Local prior",17.0542982355578,0.86,1840,19
"184","Non local",17.086987648077,0.92,18400,19
"185","Lasso mod 10000",16.6839964459078,0.86,3066,19
"186","Lasso mod 200",16.6430968005672,0.92,6133,19
"187","Lasso mod 100",16.6430968005672,0.92,6133,19
"188","Lasso mod 50",16.6991743335431,0.84,2628,19
"189","Naive",17.2817230288206,0.1,200,19
"190","Oracle",14.9945215839815,1,1840,19
"191","Lasso",2.33542020144132,0.72,557,20
"192","Ada Lasso",2.30971019087188,0.88,1022,20
"193","Local prior",2.33168779447446,0.94,1672,20
"194","Non local",2.56190524269875,0.9,3680,20
"195","Lasso mod 10000",2.370480444881,0.84,1314,20
"196","Lasso mod 200",2.46453408401534,0.84,1672,20
"197","Lasso mod 100",2.46708195184733,0.86,2300,20
"198","Lasso mod 50",2.345045157033,0.72,613,20
"199","Naive",2.5886498728966,0.1,200,20
"200","Oracle",2.30115659726718,1,2300,20
"201","Lasso",8.20982507350147,0.74,593,21
"202","Ada Lasso",9.40636669322692,0.94,4600,21
"203","Local prior",8.32192075897501,0.96,2044,21
"204","Non local",10.1655246537364,0.92,9200,21
"205","Lasso mod 10000",8.68586821346292,0.84,2300,21
"206","Lasso mod 200",9.10245835119022,0.9,3680,21
"207","Lasso mod 100",9.10245835119022,0.9,3680,21
"208","Lasso mod 50",8.42812306122827,0.72,707,21
"209","Naive",9.19838781659255,0.1,200,21
"210","Oracle",7.98460533639403,1,2300,21
"211","Lasso",2.01669055333193,0.88,1840,22
"212","Ada Lasso",2.01154301590067,0.92,4600,22
"213","Local prior",2.0192467195235,0.88,1840,22
"214","Non local",2.06083409278641,0.92,18400,22
"215","Lasso mod 10000",2.01009019042376,0.86,2628,22
"216","Lasso mod 200",2.05843888852385,0.9,9200,22
"217","Lasso mod 100",2.05843888852385,0.9,9200,22
"218","Lasso mod 50",2.01009019042376,0.86,2628,22
"219","Naive",2.30985838407365,0.1,200,22
"220","Oracle",2.00882862292634,1,2628,22
"221","Lasso",5.01600444238633,0.82,1022,23
"222","Ada Lasso",5.00697181482318,0.88,1314,23
"223","Local prior",4.98911491067074,0.9,1533,23
"224","Non local",4.95626898752676,0.92,1840,23
"225","Lasso mod 10000",5.03533621231922,0.74,736,23
"226","Lasso mod 200",5.04956392455799,0.72,766,23
"227","Lasso mod 100",5.65767589106224,0.76,1840,23
"228","Lasso mod 50",5.03533621231922,0.74,736,23
"229","Naive",5.9885214814494,0.1,200,23
"230","Oracle",4.89594397947536,1,2044,23
"231","Lasso",9.18743492991826,0.9,1022,24
"232","Ada Lasso",9.12697823223764,0.94,1314,24
"233","Local prior",9.10582131857655,0.98,2044,24
"234","Non local",9.10582131857655,0.98,2044,24
"235","Lasso mod 10000",9.28752798481386,0.76,657,24
"236","Lasso mod 200",9.22584012915956,0.88,1022,24
"237","Lasso mod 100",9.99538408010929,0.9,1840,24
"238","Lasso mod 50",9.28752798481386,0.76,657,24
"239","Naive",10.5672340048515,0.1,200,24
"240","Oracle",9.09066193640678,1,1840,24
"241","Lasso",6.23116097954023,0.62,511,25
"242","Ada Lasso",6.0697993123086,0.88,1533,25
"243","Local prior",6.04620407718207,0.92,1840,25
"244","Non local",6.03914471376272,0.94,2300,25
"245","Lasso mod 10000",6.17149918730138,0.68,707,25
"246","Lasso mod 200",6.64836255603893,0.7,920,25
"247","Lasso mod 100",6.64836255603893,0.7,920,25
"248","Lasso mod 50",6.22899519881968,0.64,634,25
"249","Naive",7.08406093428474,0.1,200,25
"250","Oracle",6.03081778110551,1,1672,25
"251","Lasso",1.76183140970722,0.86,1314,26
"252","Ada Lasso",1.76096650442086,0.82,1022,26
"253","Local prior",2.03461009326268,0.92,4600,26
"254","Non local",2.05430475171903,0.92,18400,26
"255","Lasso mod 10000",1.76678013958851,0.88,1672,26
"256","Lasso mod 200",1.76678013958851,0.88,1672,26
"257","Lasso mod 100",1.9243344423849,0.9,3066,26
"258","Lasso mod 50",1.76534045404932,0.86,1533,26
"259","Naive",2.05993958019608,0.1,200,26
"260","Oracle",1.75754099555445,1,2300,26
"261","Lasso",1.56384273393318,0.74,836,27
"262","Ada Lasso",1.54557590984909,0.76,920,27
"263","Local prior",1.54924088028657,0.9,2628,27
"264","Non local",1.53969139129788,0.94,6133,27
"265","Lasso mod 10000",1.51560768359409,0.84,1672,27
"266","Lasso mod 200",1.52371106740289,0.86,2044,27
"267","Lasso mod 100",1.51781776833709,0.92,3066,27
"268","Lasso mod 50",1.51560768359409,0.84,1672,27
"269","Naive",1.6596931408966,0.1,200,27
"270","Oracle",1.47781932131345,1,2628,27
"271","Lasso",27.3595612815788,0.78,876,28
"272","Ada Lasso",27.2296200908203,0.82,1022,28
"273","Local prior",27.347390156275,0.92,3066,28
"274","Non local",27.5081816981998,0.94,3680,28
"275","Lasso mod 10000",27.3519394569746,0.72,800,28
"276","Lasso mod 200",27.3158641895648,0.78,920,28
"277","Lasso mod 100",27.3158641895648,0.78,920,28
"278","Lasso mod 50",27.3158641895648,0.78,920,28
"279","Naive",31.3046121675835,0.1,200,28
"280","Oracle",26.4219716043858,1,1672,28
"281","Lasso",4.50038307521282,0.78,836,29
"282","Ada Lasso",4.45068929942471,0.92,2628,29
"283","Local prior",4.45068929942471,0.92,2628,29
"284","Non local",4.76302248876655,0.92,9200,29
"285","Lasso mod 10000",4.51976036606991,0.7,707,29
"286","Lasso mod 200",4.72402087019489,0.76,1415,29
"287","Lasso mod 100",4.75351423393943,0.84,3066,29
"288","Lasso mod 50",4.52815131089531,0.68,681,29
"289","Naive",4.80682963566508,0.1,200,29
"290","Oracle",4.37531388334578,1,1533,29
"291","Lasso",3.33162368480591,0.84,1226,30
"292","Ada Lasso",3.64819386397452,0.92,4600,30
"293","Local prior",3.64819386397452,0.92,4600,30
"294","Non local",3.67389653420605,0.94,6133,30
"295","Lasso mod 10000",3.31752030955474,0.9,2628,30
"296","Lasso mod 200",3.31752030955474,0.9,2628,30
"297","Lasso mod 100",3.31752030955474,0.9,2628,30
"298","Lasso mod 50",3.31752030955474,0.9,2628,30
"299","Naive",3.79712448388076,0.1,200,30
"300","Oracle",3.33715412995724,1,2300,30
"301","Lasso",22.6692715251432,0.82,1082,31
"302","Ada Lasso",22.603863769691,0.94,3066,31
"303","Local prior",22.5826882077604,0.96,3680,31
"304","Non local",22.5826882077604,0.96,3680,31
"305","Lasso mod 10000",22.8582339787641,0.78,1150,31
"306","Lasso mod 200",22.8516125227093,0.84,1672,31
"307","Lasso mod 100",22.8516125227093,0.84,1672,31
"308","Lasso mod 50",22.8582339787641,0.78,1150,31
"309","Naive",24.9449148327909,0.1,200,31
"310","Oracle",22.4720771673862,1,2300,31
"311","Lasso",15.2183585573051,0.9,1415,32
"312","Ada Lasso",15.1418361134302,0.96,4600,32
"313","Local prior",15.1418361134302,0.96,4600,32
"314","Non local",17.1114942218822,0.94,9200,32
"315","Lasso mod 10000",15.1589085563634,0.9,2628,32
"316","Lasso mod 200",15.1338991052755,0.94,3680,32
"317","Lasso mod 100",15.1338991052755,0.94,3680,32
"318","Lasso mod 50",15.1589085563634,0.9,2628,32
"319","Naive",16.9133209543396,0.1,200,32
"320","Oracle",14.8500833811427,1,2300,32
"321","Lasso",2.89083064836561,0.7,593,33
"322","Ada Lasso",2.89723274617881,0.78,836,33
"323","Local prior",3.05265073393022,0.88,2300,33
"324","Non local",3.68539689471959,0.88,9200,33
"325","Lasso mod 10000",2.92064291940862,0.78,1082,33
"326","Lasso mod 200",2.94242955675279,0.88,1840,33
"327","Lasso mod 100",4.02803237030155,0.9,Inf,33
"328","Lasso mod 50",2.916025511502,0.72,876,33
"329","Naive",3.27249539894083,0.1,200,33
"330","Oracle",2.77249619620076,1,2300,33
"331","Lasso",8.05418447443065,0.84,766,34
"332","Ada Lasso",8.09308682180662,0.98,2628,34
"333","Local prior",8.09308682180662,0.98,2628,34
"334","Non local",8.09308682180662,0.98,2628,34
"335","Lasso mod 10000",8.14956412148183,0.74,876,34
"336","Lasso mod 200",8.11093695084403,0.78,1022,34
"337","Lasso mod 100",8.11093695084403,0.78,1022,34
"338","Lasso mod 50",8.14956412148183,0.74,876,34
"339","Naive",8.63898223749697,0.1,200,34
"340","Oracle",7.9939460585583,1,1840,34
"341","Lasso",6.41830608291923,0.84,968,35
"342","Ada Lasso",6.61380576560166,0.9,2628,35
"343","Local prior",6.60720825848401,0.92,3066,35
"344","Non local",6.60720825848401,0.92,3066,35
"345","Lasso mod 10000",6.30792006000044,0.92,1533,35
"346","Lasso mod 200",6.57886995066017,0.94,3680,35
"347","Lasso mod 100",6.57886995066017,0.94,3680,35
"348","Lasso mod 50",6.32313040102886,0.88,1314,35
"349","Naive",7.34721367179349,0.1,200,35
"350","Oracle",6.25783583127622,1,2628,35
"351","Lasso",12.2309478312407,0.82,876,36
"352","Ada Lasso",12.0996933077051,0.9,1226,36
"353","Local prior",12.0033511953605,0.96,2044,36
"354","Non local",12.0033511953605,0.96,2044,36
"355","Lasso mod 10000",12.207617342586,0.82,1022,36
"356","Lasso mod 200",12.1148099328453,0.86,1150,36
"357","Lasso mod 100",12.1148099328453,0.86,1150,36
"358","Lasso mod 50",12.4042893189174,0.6,541,36
"359","Naive",14.4573553138147,0.1,200,36
"360","Oracle",12.0038907509198,1,1840,36
"361","Lasso",7.663221963092,0.88,1314,37
"362","Ada Lasso",8.57052916335572,0.92,3680,37
"363","Local prior",7.80181248226301,0.96,3680,37
"364","Non local",7.80181248226301,0.96,3680,37
"365","Lasso mod 10000",7.48437770093482,0.88,1226,37
"366","Lasso mod 200",9.23136998673196,0.92,18400,37
"367","Lasso mod 100",9.23136998673196,0.92,18400,37
"368","Lasso mod 50",7.48023937957911,0.9,1314,37
"369","Naive",8.57308262642307,0.1,200,37
"370","Oracle",7.41861505398603,1,2628,37
"371","Lasso",7.10638146896221,0.7,681,38
"372","Ada Lasso",6.95891927065869,0.9,1840,38
"373","Local prior",6.97989908448658,0.94,3066,38
"374","Non local",7.1665910945274,0.94,4600,38
"375","Lasso mod 10000",7.07615131951746,0.72,836,38
"376","Lasso mod 200",6.98809913439251,0.84,1415,38
"377","Lasso mod 100",6.98809913439251,0.84,1415,38
"378","Lasso mod 50",7.11230216079146,0.74,876,38
"379","Naive",8.00379645994022,0.1,200,38
"380","Oracle",6.91333758878895,1,2300,38
"381","Lasso",4.29920671882991,0.78,800,39
"382","Ada Lasso",4.24005308250505,0.9,1415,39
"383","Local prior",4.23084070044524,0.9,1415,39
"384","Non local",4.51590012828896,0.92,2300,39
"385","Lasso mod 10000",4.31409249308463,0.7,657,39
"386","Lasso mod 200",4.26374574857273,0.84,1082,39
"387","Lasso mod 100",5.38373066968183,0.9,6133,39
"388","Lasso mod 50",4.31409249308463,0.7,657,39
"389","Naive",4.89249679806362,0.1,200,39
"390","Oracle",4.19863206476563,1,1672,39
"391","Lasso",4.38999381045474,0.7,511,40
"392","Ada Lasso",4.2942288735906,0.98,3066,40
"393","Local prior",4.29785394714815,0.94,2044,40
"394","Non local",4.29785394714815,0.94,2044,40
"395","Lasso mod 10000",4.54932588962545,0.44,353,40
"396","Lasso mod 200",4.28741814279796,0.9,1672,40
"397","Lasso mod 100",4.4096225535749,0.94,3680,40
"398","Lasso mod 50",4.50895421181096,0.46,375,40
"399","Naive",5.1536789178393,0.1,200,40
"400","Oracle",4.228744366233,1,2300,40
"401","Lasso",15.7534484596877,0.84,968,41
"402","Ada Lasso",15.7305920934888,0.9,1672,41
"403","Local prior",15.74075763162,0.96,3066,41
"404","Non local",17.4548349232465,0.9,9200,41
"405","Lasso mod 10000",16.7789707132684,0.88,2628,41
"406","Lasso mod 200",16.7789707132684,0.88,2628,41
"407","Lasso mod 100",16.7789707132684,0.88,2628,41
"408","Lasso mod 50",16.7789707132684,0.88,2628,41
"409","Naive",18.5029529876258,0.1,200,41
"410","Oracle",15.5336764471812,1,2300,41
"411","Lasso",16.5707682172575,0.86,1415,42
